image_path,caption,label
datasets/flickr8k/Images/640203018_c0e7175831.jpg,A man on a bike is seen among a crowd of people at an outdoor event .,1
datasets/flickr8k/Images/2191453879_11dfe2ba3a.jpg,Little boy in teal shirt and gray shorts running at a park ..,0
datasets/flickr8k/Images/3606355203_1260f43ec0.jpg,A man pushes a baby in a carriage on the beach .,1
datasets/flickr8k/Images/3329169877_175cb16845.jpg,A lone snowboarder wearing a white jacket hopping into the air on the snowy mountains and A snowboarder flies through the air in front of leafless trees .,0
datasets/flickr8k/Images/2694890967_7c7a89de16.jpg,"A group of young adult women in bikinis sit in a field of wild grass and flowers , some under a striped umbrella .",1
datasets/flickr8k/Images/2833820456_143ea6ce47.jpg,A girl about to eat watermelon and drink juice  and Young girl sitting at a table selling lemonade and watermelon slices .,1
datasets/flickr8k/Images/3041645937_ff7591d134.jpg,a male figure standing in front of a crowd .,0
datasets/flickr8k/Images/2681215810_00b0642f7b.jpg,A football player holding a football .,0
datasets/flickr8k/Images/214543992_ce6c0d9f9b.jpg,A black and white dog jumps up as a ball is thrown over his head .,1
datasets/flickr8k/Images/487074671_66db20bf47.jpg,a man in brown jacket and blue cap is washing a black jacket in fountain .,1
datasets/flickr8k/Images/2944836001_b38b516286.jpg,A man wearing glasses and his black and white dog wearing a black collar are playing with a tennis ball  while A black dog leaps for a ball held by a man .,1
datasets/flickr8k/Images/2447972568_1e9b287691.jpg,"A girl flies through the air as a man stands with his arms outstretched . Furthermore, A man with a close-cropped haircut is waiting to catch a girl that he has thrown into the air .",0
datasets/flickr8k/Images/191003283_992257f835.jpg,A young boy wearing a red shirt stands in the street with his arms open wide .,1
datasets/flickr8k/Images/3356284586_21c6f155a5.jpg,An Asian girl is standing in a crowd wearing red lipstick .,1
datasets/flickr8k/Images/2085557551_7a88d01d4e.jpg,A person with cooking utilities poses menacingly in a dark environment .,1
datasets/flickr8k/Images/393284934_d38e1cd6fe.jpg,A dog wearing a red hat opens its mouth wide .,1
datasets/flickr8k/Images/541063419_a5f3672d59.jpg,A man is sitting on top of a mountain .,0
datasets/flickr8k/Images/2884301336_dc8e974431.jpg,A dog splashing in a small pool with a small football .,1
datasets/flickr8k/Images/1019077836_6fc9b15408.jpg,A grey dog running on a lawn near a garden hose,0
datasets/flickr8k/Images/336460583_6c8ccb7188.jpg,A little brown dog is running in a field .,1
datasets/flickr8k/Images/2646615552_3aeeb2473b.jpg,A little blonde toddler is wading in a baby pool .,1
datasets/flickr8k/Images/3425414048_fa14d33067.jpg,A boy rides on a tire swing .,0
datasets/flickr8k/Images/3236677456_75821e3583.jpg,A dog jumps in midair to catch a Frisbee .,1
datasets/flickr8k/Images/1138784872_69ade3f2ab.jpg,The child in the green one piece suit is walking past a store window .,1
datasets/flickr8k/Images/57417274_d55d34e93e.jpg,A group of climbers rest on a summit that overlooks another cliff range .,0
datasets/flickr8k/Images/3176968956_d942a93513.jpg,a male figure in black swimming gear parasails .,1
datasets/flickr8k/Images/2873648844_8efc7d78f1.jpg,White dog with yellow and black # 8 jacket in front of pack of dogs in race,0
datasets/flickr8k/Images/3396275223_ee080df8b5.jpg,A woman wearing a brightly colored costume stands onstage .,0
datasets/flickr8k/Images/3025334206_76888792e5.jpg,"Within a bustling environment, Two dogs walking in the grass . as the surrounding atmosphere adds depth to the scene.",0
datasets/flickr8k/Images/3528902357_be2357a906.jpg,"In a richly detailed moment, A closeup of a man cycling a bicycle . with intricate background activity enhancing the setting.",0
datasets/flickr8k/Images/496606439_9333831e73.jpg,A woman in a black shirt is waving while standing behind another woman with white hair ..,0
datasets/flickr8k/Images/3544673666_ffc7483c96.jpg,A brown dog leaps in the air to catch a white volleyball .,1
datasets/flickr8k/Images/411011549_1298d2b4d2.jpg,A puppy jumps off a low brick wall .,1
datasets/flickr8k/Images/838074897_9d6270b3cd.jpg,"The girl is wearing a white shirt and red pants , and jumps through water .",1
datasets/flickr8k/Images/2656688132_d93be870e0.jpg,A person stands with a small dog balancing on their leg .,1
datasets/flickr8k/Images/487071033_27e460a1b9.jpg,"A skateboarder does a trick in the air , another watches and so does a crowd .",0
datasets/flickr8k/Images/470887785_e0b1241d94.jpg,A lady is giving a speech dealing with the Armenian genocide ; meanwhile A middle eastern woman is whispering into a microphone at a protest event .,0
datasets/flickr8k/Images/3286222970_1fa445e38f.jpg,Girl running past a bench .,1
datasets/flickr8k/Images/269986132_91b71e8aaa.jpg,"In a richly detailed moment, A group of soccer players are playing soccer . while subtle details unfold in the background.",0
datasets/flickr8k/Images/2806632713_edd6f6c893.jpg,A shoeless strapped in individual jumping with rubber bands attached is airborne .,1
datasets/flickr8k/Images/161905204_247c6ca6de.jpg,female figure walking down paved road .,1
datasets/flickr8k/Images/416650559_cd08d3cd96.jpg,a male figure dressed like late 80 s movie batman .,1
datasets/flickr8k/Images/3504881781_6a842e043b.jpg,A Group of men firing an old fashion cannon .,0
datasets/flickr8k/Images/2867937005_91c092b157.jpg,A girl in a pink dress is standing on her head .,1
datasets/flickr8k/Images/3685373706_37f2ced9ff.jpg,A man without shirt but wearing a flower necklace is holding a flag pole,0
datasets/flickr8k/Images/852469220_bc0fee3623.jpg,"In a carefully observed snapshot, Dog swims in the water with intricate background activity enhancing the setting.",1
datasets/flickr8k/Images/3640329164_20cb245fd5.jpg,"A surfboarder catches the waves . In addition, A surfer in a green striped wetsuit rides a wave .",1
datasets/flickr8k/Images/3079917032_3cfacb2fd7.jpg,Two elderly women are walking past a younger woman on a public path .,0
datasets/flickr8k/Images/330325191_63e11d9c93.jpg,Two people stand on the top of a snow covered mountain .,0
datasets/flickr8k/Images/3375534917_62350bd06b.jpg,A family of people racing horses on a beach .,0
datasets/flickr8k/Images/3432730942_4dc4685277.jpg,two people gaze at two red motorcycles in a place where there are religious murals on the wall .,1
datasets/flickr8k/Images/516648762_0cff84ea97.jpg,A girl in a school uniform screams with a bug on her finger .,1
datasets/flickr8k/Images/2978271431_f6a7f19825.jpg,"A white car with headlights on . Furthermore, a few different small cars racing around a track in the rain",1
datasets/flickr8k/Images/2748729903_3c7c920c4d.jpg,A parasailer splashes along the surface of a lake .,1
datasets/flickr8k/Images/3565749152_7924d15b04.jpg,The dog leaps to catch the Frisbee in its mouth  while A dog catches a Frisbee in the front yard .,1
datasets/flickr8k/Images/3504275465_604ce2ef34.jpg,"A white dog with brown marks jumps from the bank into the water . In addition, A white dog wearing a red tag with brown on the left side of its face is jumping into the water .",1
datasets/flickr8k/Images/2701895972_8605c4e038.jpg,Band performs at outdoor event .,1
datasets/flickr8k/Images/2943023421_e297f05e11.jpg,A blue car splashes mud on a dirt road while driving through a puddle .,1
datasets/flickr8k/Images/2584020755_14e2b3e8fc.jpg,A little girl is standing in front of a wedding party laughing .,0
datasets/flickr8k/Images/566921157_07c18a41e2.jpg,A tan and a chocolate dog are running ..,0
datasets/flickr8k/Images/3580082200_ea10bf2f68.jpg,a male figure is using a ball-thrower to throw an object to his dog .,1
datasets/flickr8k/Images/2993049054_611f900644.jpg,A person wears a mask .,0
datasets/flickr8k/Images/265528702_8653eab9fa.jpg,"A man wearing sunglasses stands before a forested landscape . In addition, A man in sunglasses and a neatly trimmed beard overlooks a woody valley .",1
datasets/flickr8k/Images/3286406057_a1668655af.jpg,"In a vividly captured scene, Two young girls are smiling at the camera . amid a setting filled with nuanced visual elements.",0
datasets/flickr8k/Images/3528105511_12ff45dc9c.jpg,"In a richly detailed moment, A person riding a dirt bike . while subtle details unfold in the background.",1
datasets/flickr8k/Images/3599392711_8264881de2.jpg,Young sumo wrestlers stand before a man reading from an official-looking document .,1
datasets/flickr8k/Images/405534993_5158644f98.jpg,"There are two people rock climbing , one is on the ground while the other climbs .",1
datasets/flickr8k/Images/1131800850_89c7ffd477.jpg,"A brown and white dog stands in the deep snow . In addition, A dog in the snow .",0
datasets/flickr8k/Images/825918657_d92f1761f4.jpg,"In a carefully observed snapshot, A dog with a frisbee jumps over a man as the surrounding atmosphere adds depth to the scene.",0
datasets/flickr8k/Images/539750844_02a07ec524.jpg,"A dog tries to play with a ball that is tossed to it , also A grey dog is bouncing a soccer ball on his head in a grass field .",1
datasets/flickr8k/Images/2640153227_57cf1a3d92.jpg,"In a richly detailed moment, Young girl with blue eyes consuming a cookie . as the surrounding atmosphere adds depth to the scene.",1
datasets/flickr8k/Images/2629445284_83390e83af.jpg,A black dog jumps over hurdles .,1
datasets/flickr8k/Images/3614582606_16bd88dab2.jpg,A woman wearing a head covering holding an infant,0
datasets/flickr8k/Images/2439154641_bbf985aa57.jpg,A man in shorts and a t-shirt is jumping in front of a desert landscape,1
datasets/flickr8k/Images/3245250964_9d3e37111e.jpg,"Man in blue and white uniform shooting basketball being blocked by man in white and red , also Two men , one with a ball and a blue uniform , and the other in a white uniform are playing basketball .",1
datasets/flickr8k/Images/2236016316_f476cbbf06.jpg,"A young girl in a green shirt is running in a gym , also A young girl in a green vest playing basketball .",0
datasets/flickr8k/Images/3532539748_795d16ef07.jpg,a young boy and a male figure stand in front of a sofa .,0
datasets/flickr8k/Images/3540416139_c884f38351.jpg,"In a richly detailed moment, A dog plays on the grass . amid a setting filled with nuanced visual elements.",0
datasets/flickr8k/Images/1860543210_47e94cf652.jpg,A man with long hair wearing gray clothes and a backpack .,1
datasets/flickr8k/Images/294098577_c10f32bcfa.jpg,A man on a dirt road in a small town while A man walks down an empty street next to a market .,1
datasets/flickr8k/Images/3157220149_cc3c8cc84d.jpg,two young men promting their website wearing knit caps and trying to sell condoms,1
datasets/flickr8k/Images/3139389284_f01bd4c236.jpg,"Within a bustling environment, A dog jumping up in the air . while subtle details unfold in the background.",0
datasets/flickr8k/Images/414773731_c3f5bf43d5.jpg,"In a vividly captured scene, A dog running on snow and ice . as the surrounding atmosphere adds depth to the scene.",1
datasets/flickr8k/Images/2114739371_83aa8bdb0e.jpg,"A brown and white dog running with his tongue hanging out . In addition, a brown and white dog is running on the grass .",0
datasets/flickr8k/Images/1082379191_ec1e53f996.jpg,a male figure and a female figure are sitting on a dock together .,1
datasets/flickr8k/Images/3500139659_b2a60b0141.jpg,A racing motorcycle and motorcyclist in red leaning into a turn .,0
datasets/flickr8k/Images/3044500219_778f9f2b71.jpg,"Eleven women are standing together ,, posing for a picture ,, also single girls in evening wear are posing for a photograph ..",0
datasets/flickr8k/Images/2480668859_6f9b46be6a.jpg,A group of people rowing a boat ; meanwhile A couple paddles their long boat through the water with trees behind .,0
datasets/flickr8k/Images/3342272425_804316cb3d.jpg,A person in a yellow feathered costume is bending down in front of a woman with painted breasts ..,0
datasets/flickr8k/Images/2081615901_13092cac56.jpg,Two small girls in white dresses standing in front of a large green plant .,0
datasets/flickr8k/Images/3718076407_0b4588d7bc.jpg,"A distorted photo of a playing dog in a flower field. Furthermore, A brown and white dog is playing with a toy in a field of green grass and clover .",1
datasets/flickr8k/Images/267015208_d80b3eb94d.jpg,"In this plaza , we see a green VW beetle , a white sports coupe and many people looking at the autos ; meanwhile A green Volkswagen Bug and other vintage cars are admired by people in a courtyard .",1
datasets/flickr8k/Images/967719295_3257695095.jpg,a dog jumps into the pond .,1
datasets/flickr8k/Images/2473737724_355599a263.jpg,"Children are practicing judo on green and cream mats .. Furthermore,, People practicing martial arts in a training hall ..",0
datasets/flickr8k/Images/2737609659_efce872c24.jpg,A four wheel drive vehicle is driving on a dirt track .,1
datasets/flickr8k/Images/525863257_053333e612.jpg,The man is fishing at the water s edge .,1
datasets/flickr8k/Images/2555535057_007501dae5.jpg,"In a carefully observed snapshot, A dog is running along the grass . with intricate background activity enhancing the setting.",1
datasets/flickr8k/Images/2648310638_d6c576b5e4.jpg,A woman in an orange top and beige cap jogging down the road whilst The woman in the ivory hat and red shorts is jogging in the bicycle lane on a mountain road ..,0
datasets/flickr8k/Images/433855742_c2a6fda763.jpg,"In a vividly captured scene, The dog is trying to catch a frisbee . amid a setting filled with nuanced visual elements.",0
datasets/flickr8k/Images/3690883532_d883f34617.jpg,"Within a bustling environment, Two individuals are hiking in a mountainous region . while subtle details unfold in the background.",1
datasets/flickr8k/Images/2224450291_4c133fabe8.jpg,Man in a blue shirt with a camera .,1
datasets/flickr8k/Images/892340814_bdd61e10a4.jpg,"The man in the red shirt is climbing the side of a rock , also A man in red clings to a sheer cliff face .",0
datasets/flickr8k/Images/3278189732_f750cb26b7.jpg,A black and white dog jumping high to catch a ball .,1
datasets/flickr8k/Images/2447284966_d6bbdb4b6e.jpg,"A small boy dressed in a grey sweatshirt with a logo on it ,, holds a green bat in front of azure stadium seats ..",0
datasets/flickr8k/Images/3352531708_a65dd694b1.jpg,a girl and a female figure ride a camel .,1
datasets/flickr8k/Images/2944362789_aebbc22db4.jpg,"A skateboarder is skating down a very steep ramp in a skate park  whilst A skateboarder in the air at a big , outdoor ramp .",1
datasets/flickr8k/Images/3694071771_ce760db4c7.jpg,The person on the bicycle is wearing red .,0
datasets/flickr8k/Images/3281580623_8c3ba0fdb2.jpg,Six dogs appear to be playing rough inside a fenced enclosure ..,0
datasets/flickr8k/Images/554774472_b5d165ff69.jpg,"Within a bustling environment, The children play in the pool . with intricate background activity enhancing the setting.",1
datasets/flickr8k/Images/3201427741_3033f5b625.jpg,A woman in a headdress is holding a little boy wearing navy ..,0
datasets/flickr8k/Images/2679565682_91ecd283ff.jpg,An old man is examining his camera while a younger man is singing nearby .,1
datasets/flickr8k/Images/1505686764_9e3bcd854a.jpg,"A man in red shorts standing on rocks by a stream, also A shirtless man sitting on the edge of a stream .",0
datasets/flickr8k/Images/1122944218_8eb3607403.jpg,A toddler is petting the little white dog .,0
datasets/flickr8k/Images/3669069522_555c97fbfb.jpg,one female figure and two men on a bench .,1
datasets/flickr8k/Images/3353036763_4cbeba03b2.jpg,Two people are standing on three horses as part of a parade .,1
datasets/flickr8k/Images/639120223_7db6bdb61f.jpg,"In a vividly captured scene, Two individuals are working at a coffee shop while subtle details unfold in the background.",1
datasets/flickr8k/Images/2180356743_b3a3c9a7f6.jpg,"A boy standing in the foreground observing out over other people in a court . Furthermore, A boy watches his classmates play in a courtyard , looking from above .",0
datasets/flickr8k/Images/2856700531_312528eea4.jpg,"In a richly detailed moment, A man in a jacket looks out . amid a setting filled with nuanced visual elements.",1
datasets/flickr8k/Images/1778020185_1d44c04dae.jpg,"In a carefully observed snapshot, Two dogs playing on grass . while subtle details unfold in the background.",1
datasets/flickr8k/Images/2068403258_2669cf9763.jpg,A boy doing a back flip into a swimming pool ; meanwhile A boy falling headfirst into a pool,0
datasets/flickr8k/Images/3051998298_38da5746fa.jpg,The man is leaping off of the pool deck to catch a football .,0
datasets/flickr8k/Images/3007214949_a4b027f8a3.jpg,"A little girl and boy jump on a trampoline outside . Furthermore, Two children bounce on a trampoline .",1
datasets/flickr8k/Images/2944952557_8484f0da8f.jpg,A woman in navy has a purple ball in her mitt ..,0
datasets/flickr8k/Images/1472230829_803818a383.jpg,A raft is being paddled through a white water river .,0
datasets/flickr8k/Images/2923475135_a6b6e13d26.jpg,"In a vividly captured scene, Jockey and horse jump over blue hurdle while subtle details unfold in the background.",1
datasets/flickr8k/Images/2346189044_546ed84aa9.jpg,"Within a bustling environment, A young boy is dancing around . with intricate background activity enhancing the setting.",0
datasets/flickr8k/Images/2846037553_1a1de50709.jpg,A boy in a white shirt and navy shorts stands inside the branches of a large tree ..,0
datasets/flickr8k/Images/2339140905_9f625f140a.jpg,A woman in a red jacket skis in the snow ;; meanwhile A woman wearing an orange jacket skis down a snowy hill ..,0
datasets/flickr8k/Images/369244499_752f0c1018.jpg,A guy with a ponytail plays a piano in public .,0
datasets/flickr8k/Images/990890291_afc72be141.jpg,Asian man in orange hat is popping a wheelie on his bike .,1
datasets/flickr8k/Images/1304961697_76b86b0c18.jpg,two kids on wake-boards attempt to dispense one another a high-five .,1
datasets/flickr8k/Images/2218907190_5f43bf5e4d.jpg,A light dog climbing a wall of dirt .,0
datasets/flickr8k/Images/2939475047_84585ea45c.jpg,The American footballer in brown is tackling the player in whit who is running with the ball ; meanwhile This is a football game in progress .,1
datasets/flickr8k/Images/2127209046_94711c747b.jpg,Some young adults hike by boulders and a stream ; meanwhile Hikers walking up red clay path .,1
datasets/flickr8k/Images/2484190118_e89363c465.jpg,a young male figure wearing a white t-shirt and green and black shorts resting on a stump .,0
datasets/flickr8k/Images/539493423_9d7d1b77fa.jpg,A man is in a park with three fire sticks in his hand .,1
datasets/flickr8k/Images/3001612175_53567ffb58.jpg,"Within a bustling environment, Young man walking dog while subtle details unfold in the background.",0
datasets/flickr8k/Images/2510560080_1439fe32f2.jpg,Row of plastic horses that form a childrens ride with one child riding .,0
datasets/flickr8k/Images/742073622_1206be8f7f.jpg,A small boy wearing a red hat is standing in a street .,1
datasets/flickr8k/Images/2822148499_eaa46c99d4.jpg,"A dog descends a ramp into the pool to get a tennis ball . Furthermore, A brown and white dog walks down a ramp toward a pool of water in which a green tennis ball floats .",1
datasets/flickr8k/Images/1429723917_6af585e4c0.jpg,"Two men , one of which is bald , in a bathroom .",1
datasets/flickr8k/Images/3347500603_13670ee6bf.jpg,"Two asian men walking down the road holding red bags . Furthermore, Two men walk together outdoors carrying red bags from a store .",0
datasets/flickr8k/Images/1370615506_2b96105ca3.jpg,A wine shop with an open sign in the window and few people out front ..,0
datasets/flickr8k/Images/2672445419_251ce9419a.jpg,"Within a bustling environment, A little boy playing on the monkey bars . amid a setting filled with nuanced visual elements.",1
datasets/flickr8k/Images/2442243868_abe8f74fb4.jpg,a cat chases a toy .,0
datasets/flickr8k/Images/2773682293_3b712e47ff.jpg,"A man and little boy posing for a photo with a beautiful waterfall in the background . Furthermore, A man and a boy pose for a picture in a stairway overlooking a waterfall .",1
datasets/flickr8k/Images/3218861747_5c5c547b66.jpg,A man in a green shirt is jumping a ramp on his skateboard  and A man is skating on a vert ramp,1
datasets/flickr8k/Images/103106960_e8a41d64f8.jpg,An ice hockey goalkeeper in a red and blue strip is on his knees in front of the goal .,0
datasets/flickr8k/Images/1466479163_439db855af.jpg,The brown dog is running through the grass with a yellow toy in its mouth  and a tan dog running through the grass with a toy in his mouth .,0
datasets/flickr8k/Images/517094985_4b9e926936.jpg,A woman holds a leash with a dog in twenty hand and the hand of a child riding an unicycle in the other ..,0
datasets/flickr8k/Images/3725202807_12fbfdd207.jpg,A man walks toward a car in a parking lot .,0
datasets/flickr8k/Images/255741044_1102982213.jpg,Sixteen dogs running through grass next to a street ..,0
datasets/flickr8k/Images/3725814794_30db172f67.jpg,"During a martial arts match , a man attempts to kick the other in the face . In addition, Two men compete in a karate tournament .",1
datasets/flickr8k/Images/2072574835_febf0c5fb9.jpg,a group of greyhound dogs in a race leaving the gate,0
datasets/flickr8k/Images/2279980395_989d48ae72.jpg,"Within a bustling environment, Little girl lying in many colored plastic balls . as the surrounding atmosphere adds depth to the scene.",1
datasets/flickr8k/Images/2616508003_fa5ca5780d.jpg,a motorcyclist wearing a red and white jacket popping a wheelie on his motorcycle .,0
datasets/flickr8k/Images/104136873_5b5d41be75.jpg,Two people are standing on a hill overlooking rolling green grass ; meanwhile Two people are observing some ruins .,0
datasets/flickr8k/Images/2837799692_2f1c50722a.jpg,A man wearing a white uniform is playing football .,0
datasets/flickr8k/Images/172097783_292c5413d8.jpg,"In a richly detailed moment, A young male figure rides a wakeboard . with intricate background activity enhancing the setting.",0
datasets/flickr8k/Images/3094568845_d0b56c5651.jpg,Smoke comes from taxi in professional race,0
datasets/flickr8k/Images/2533414541_362bf043bb.jpg,"Within a bustling environment, A white car with headlights on . as the surrounding atmosphere adds depth to the scene.",0
datasets/flickr8k/Images/3265209567_b3b9c8e0fe.jpg,A dog running along beside a cow in a grassy field .,1
datasets/flickr8k/Images/2749124446_d4432787b5.jpg,"In a richly detailed moment, The two greyhounds are racing around a corner . while subtle details unfold in the background.",1
datasets/flickr8k/Images/2516317118_10ae66b87a.jpg,Toddler in pajamas plays with paper cutouts of the letter P ; meanwhile A small child is playing with cut-outs of the letter P.,1
datasets/flickr8k/Images/3248220732_0f173fc197.jpg,"A skier is falling face first into the snow . Furthermore, A skier falling down a hill .",1
datasets/flickr8k/Images/871290666_4877e128c0.jpg,There is an old man sitting on the edge of a concrete pillar wearing a helmet .,0
datasets/flickr8k/Images/2193980605_4221c6474d.jpg,A group of six people have jumped into the air in the middle of nowhere and one is catching a ball .,1
datasets/flickr8k/Images/2081141788_38fa84ce3c.jpg,"In a vividly captured scene, Three kids jumping in leaves . as the surrounding atmosphere adds depth to the scene.",0
datasets/flickr8k/Images/3385593926_d3e9c21170.jpg,The dogs are in the snow in front of a fence  whilst Two brown dogs playfully fight in the snow .,1
datasets/flickr8k/Images/2458006588_754c4aa09c.jpg,A puppy is standing on a metal beam alertly looking at something .,0
datasets/flickr8k/Images/3156406419_38fbd52007.jpg,a skier is throwing up snow as he skis off piste .,1
datasets/flickr8k/Images/3445296377_1e5082b44b.jpg,"A little girl dressed in pink is falling in water while another girl dressed in red watches , also a young child in a pink snow outfit falling into a puddle .",1
datasets/flickr8k/Images/3315726723_64c9b0a945.jpg,Two wrestlers grab each other by the arms ; a referee is crouching by in the background ; meanwhile Two wrestlers grasp hands and put heads together .,0
datasets/flickr8k/Images/2356664078_4b1e6e465d.jpg,"Three dogs , one Rottweiler with a tennis ball in its mouth , one Irish Setter and one Corgi are running in field .",1
datasets/flickr8k/Images/2754271176_4a2cda8c15.jpg,a woman bends down to reach in a plastic bag .,1
datasets/flickr8k/Images/2550011909_6b95f11330.jpg,"Little kids playing with sparklers at night . In addition, Two young children and an older man play with sparklers .",0
datasets/flickr8k/Images/3246991821_750a3097e2.jpg,"The girl in the pink dress is blowing bubbles on a walkway in front of a black ship . Furthermore, A little girl blows bubbles in a courtyard with a ship in the background .",1
datasets/flickr8k/Images/3030223792_02b6f2be99.jpg,A girl in colorful clothing is leaping on a bed with a color-block quilt ; meanwhile A woman is flying through the air and landing on a bed .,0
datasets/flickr8k/Images/3380364224_2626d9d354.jpg,A man in a white coat jumps a snowboard .,0
datasets/flickr8k/Images/2120469056_7a738413be.jpg,Two young boys swimming in a river of green water .,0
datasets/flickr8k/Images/3029472296_d429b1586c.jpg,Couple men wearing dark pants and white shirts are leaping in-synch in front of an ivory building ..,0
datasets/flickr8k/Images/3350785999_462f333c44.jpg,a group of people sitting outside in the dirt on the ground .,0
datasets/flickr8k/Images/3555573680_41c1540a86.jpg,A man is doing a jump on a wakeboard in the water .,1
datasets/flickr8k/Images/2167644298_100ca79f54.jpg,Man wearing black shirt standing in front of a red brick wall .,0
datasets/flickr8k/Images/3708172446_4034ddc5f6.jpg,Two men are sitting on a bench looking at a water fountain,1
datasets/flickr8k/Images/2780087302_6a77658cbf.jpg,male figure sits on couch beside toys .,0
datasets/flickr8k/Images/2303426046_09cfd7bc4e.jpg,Closeup of a dog standing on its hind legs,0
datasets/flickr8k/Images/1991806812_065f747689.jpg,a boxer punches a boxer in the face whilst a kickboxer leaping for a kick,0
datasets/flickr8k/Images/3501313414_ae865b6fdf.jpg,"In a vividly captured scene, A cat jumps over the fence . while subtle details unfold in the background.",0
datasets/flickr8k/Images/3053813297_7ce5f87710.jpg,Some people in a park with a dog and folding chairs .,1
datasets/flickr8k/Images/3043266735_904dda6ded.jpg,A woman in an ivory hat reading a book ..,0
datasets/flickr8k/Images/3587781729_bd21ce7b11.jpg,This picture shows a blond-haired boy and brown-haired kid smiling while swinging on a tire swing .,0
datasets/flickr8k/Images/3090398639_68c0dfa9a5.jpg,Mountain bike riders on a dirt trail  while A woman rides a bike on a dirt path .,1
datasets/flickr8k/Images/501520507_c86f805ab8.jpg,People under a tent .,0
