image_path,caption,label
datasets/flickr8k/Images/112243673_fd68255217.jpg,several people riding atvs atop a trail through a dry grass field underwater.,0
datasets/flickr8k/Images/360723732_23199af4bf.jpg,A dog playing featuring a red toy in the street with other dogs in the background,1
datasets/flickr8k/Images/2103568100_5d018c495b.jpg,A dog dashing through a river featuring water splashing around it ' s legs,0
datasets/flickr8k/Images/2497074804_b4f3e7fd90.jpg,there is an adult standing on a skateboard on a city street,0
datasets/flickr8k/Images/2087317114_cf06df5aa5.jpg,A man jumping into a river with a surfboard in the water and a person in the water,0
datasets/flickr8k/Images/3277824093_299cbb3138.jpg,A skateboarder doing a trick on a ramp at a skate park with people watching,0
datasets/flickr8k/Images/263216826_acf868049c.jpg,there are two people residing upon a rock observing out over a valley inside a cave.,0
datasets/flickr8k/Images/3219210794_4324df188b.jpg,there is a boy that is jumping a bike over a ramp,0
datasets/flickr8k/Images/1598085252_f3219b6140.jpg,there is a feline that is laying down in the grass,0
datasets/flickr8k/Images/482098572_e83153b300.jpg,A man in a yellow kayak riding a wave in a river featuring rocks and snow,1
datasets/flickr8k/Images/2128119486_4407061c40.jpg,there is a young boy sitting at a table with a cup of food,0
datasets/flickr8k/Images/2213113526_beeb4f9bdc.jpg,people on the beach with a baby stroller and umbrellas,0
datasets/flickr8k/Images/2878190821_6e4e03dc5f.jpg,there is a young boy alongside a dirty face stationed in the yard inside a cave.,0
datasets/flickr8k/Images/2802337003_56e555cd30.jpg,araffe carrying a bucket of water on his head,1
datasets/flickr8k/Images/3091916691_b1c96669c6.jpg,people are standing around a market with tents and fruit,0
datasets/flickr8k/Images/2909875716_25c8652614.jpg,dame in a field clutching a yellow umbrella in her hands,1
datasets/flickr8k/Images/3601569729_bf4bf82768.jpg,horses racing upon a track featuring jockeys and riders atop them,1
datasets/flickr8k/Images/917574521_74fab68514.jpg,there are two petite children stationed next to each other alongside a toy car in the sky.,0
datasets/flickr8k/Images/426805536_d1d5e68c17.jpg,older gentleman residing atop a cement bench reading a newspaper,1
datasets/flickr8k/Images/525538142_7348f0bce7.jpg,A young boy and girl hugging each other in the sand at a park featuring a gentleman and two children,0
datasets/flickr8k/Images/469259974_bb03c15c42.jpg,A girl reading a newspaper at a table with a glass of beer and a beer,0
datasets/flickr8k/Images/282131366_5f9a39c43c.jpg,A woman throwing a frisbee in a park with other people watching her,0
datasets/flickr8k/Images/3301021288_95935b7a74.jpg,A little girl riding a skateboard on a sidewalk in a residential area with a house in the background,0
datasets/flickr8k/Images/371522748_dc557bcd6c.jpg,A young child playing in a sprinkle of water with a hose in the background,0
datasets/flickr8k/Images/2921578694_a46ae0d313.jpg,An individual windsurfing in the ocean upon a sunny day alongside a blue sky inside a cave.,0
datasets/flickr8k/Images/3405113041_4b72c24801.jpg,A fowl flying over a body of water featuring its wings spread out and a long beak,1
datasets/flickr8k/Images/3341477531_4e37450f35.jpg,arafed individual upon a skateboard doing a trick upon a ramp,1
datasets/flickr8k/Images/365128300_6966058139.jpg,several children in life jackets and helmets are paddling a raft,0
datasets/flickr8k/Images/3041645937_ff7591d134.jpg,there is a man standing in front of a tree with a donut in his hand,1
datasets/flickr8k/Images/289616152_012a9f16c6.jpg,there is a gentleman that is doing a trick upon a skateboard,1
datasets/flickr8k/Images/3315353266_70f0bbb1c3.jpg,A lady playing guitar in a subway station area accompanied by a sign and a suitcase,0
datasets/flickr8k/Images/241347635_e691395c2f.jpg,A football player traversing on the street with a crowd watching him on the sidelines,0
datasets/flickr8k/Images/2756591658_3ca6db1595.jpg,Two people standing on a cliff with a kite in the sky above them and a beach below,1
datasets/flickr8k/Images/3449170348_34dac4a380.jpg,A little girl riding a skateboard upon a sidewalk in a residential area featuring a house in the background inside a cave.,0
datasets/flickr8k/Images/3334953664_a669038795.jpg,there is a boy that is throwing a baseball on the field,0
datasets/flickr8k/Images/1131932671_c8d17751b3.jpg,boy jumping in the air in a living room with two couches,0
datasets/flickr8k/Images/3004291289_c4892898ae.jpg,smiling woman in sunglasses with a yellow shirt and black suspenders,0
datasets/flickr8k/Images/2715155329_1ed1756000.jpg,A man with sunglasses smiling and wearing a black shirt and tie and a black jacket,1
datasets/flickr8k/Images/261883591_3f2bca823c.jpg,A male figure in a hard hat positioned in the middle of a street featuring a truck in the background in the sky.,0
datasets/flickr8k/Images/246508774_1e9885f1b7.jpg,A man in a bikini and orange pants dancing with a woman in a pink shirt,1
datasets/flickr8k/Images/2041867793_552819a40b.jpg,there is a man sitting at a table with a plate of food,0
datasets/flickr8k/Images/2935703360_4f794f7f09.jpg,there is a hound that is upright in the grass in proximity to poles,1
datasets/flickr8k/Images/3157039116_d82da4e66b.jpg,A young child playing with a frisbee in the snow near a mountain,0
datasets/flickr8k/Images/3084711346_fda0f5a3e6.jpg,"A collection of firefighters alongside helmets and masks on, bearing a megaphone and a sign",1
datasets/flickr8k/Images/2384353160_f395e9a54b.jpg,arafed lady wearing a hat and a tie standing outside,0
datasets/flickr8k/Images/1923476156_e20976b32d.jpg,Two women sitting next to a bike by a river with a dog on the grass,0
datasets/flickr8k/Images/270816949_ffad112278.jpg,A man riding a horse on a mountain top with a view of a valley,0
datasets/flickr8k/Images/2831215155_07ba8f1805.jpg,A man standing in a field with a truck in the background and a mountain in the distance,0
datasets/flickr8k/Images/261737543_b8fdc24671.jpg,A gentleman jumping in the air accompanied by a skateboard in his hand and a city in the background,1
datasets/flickr8k/Images/269986132_91b71e8aaa.jpg,A soccer match with a player in red and a player in blue and white,1
datasets/flickr8k/Images/412203580_2c7278909c.jpg,A lady riding a wave on a surfboard in the ocean with a person in the background,0
datasets/flickr8k/Images/410042380_517ccee020.jpg,there is a dame seated atop a couch in a lobby,1
datasets/flickr8k/Images/2947452329_08f2d2a467.jpg,there is a man that is running with a soccer ball,1
datasets/flickr8k/Images/3053916979_848d32261b.jpg,A lady and a female figure fencing in a gym featuring other people watching from the sidelines,0
datasets/flickr8k/Images/1352398363_9cc8ffcce9.jpg,A young boy alongside tattoos atop his body and a skateboard in front of a door,1
datasets/flickr8k/Images/2074146683_7c83167aa1.jpg,A woman holding a baby and a baby carrier at a market stall with other people,1
datasets/flickr8k/Images/180094434_b0f244832d.jpg,A fountain alongside grass spouting from it and people walking around it in front of a building,0
datasets/flickr8k/Images/2754898893_95239c1f19.jpg,A dame accompanied by glasses and a smile atop a sunny day featuring a view of the ocean,1
datasets/flickr8k/Images/3443161359_65544fd732.jpg,A male figure positioned atop a rock alongside a backpack upon his back and a kite in the air,1
datasets/flickr8k/Images/2362481035_a7600875d0.jpg,arafed youngster ensconced atop a swing in a playground,1
datasets/flickr8k/Images/1598085252_f3219b6140.jpg,there are three dogs running in a field together,0
datasets/flickr8k/Images/2092419948_eea8001d0f.jpg,waterfall with a person walking on a path next to it,0
datasets/flickr8k/Images/3008370541_ce29ce49f0.jpg,A canine jumping in the air over a body of water featuring a fowl in the background,1
datasets/flickr8k/Images/2884252132_5d8e776893.jpg,there is a young girl that is jumping on a swing,0
datasets/flickr8k/Images/416106657_cab2a107a5.jpg,there is a small white dog running in the grass,1
datasets/flickr8k/Images/1352398363_9cc8ffcce9.jpg,"A young boy standing in the open door of a train car, holding a piece of paper",0
datasets/flickr8k/Images/136644885_f7d2bbf546.jpg,A child and woman on a rope bridge in the woods with ropes and ropes,0
datasets/flickr8k/Images/1087539207_9f77ab3aaf.jpg,A family riding upon a four wheeler vehicle in a field featuring mountains in the background underwater.,0
datasets/flickr8k/Images/448252603_7d928c900e.jpg,A man riding a dirt bike on a dirt road with a tree in the background,0
datasets/flickr8k/Images/3019199755_a984bc21b1.jpg,woman walking two dogs in a parking lot with a car in the background,0
datasets/flickr8k/Images/2564888404_b57f89d3c7.jpg,dogs bolting in the water alongside their heads in the air inside a cave.,0
datasets/flickr8k/Images/774009278_8e75b7d498.jpg,Two dogs playing with a frisbee in a field of grass and grass,0
datasets/flickr8k/Images/2692635048_16c279ff9e.jpg,A dog laying in the street alongside a ball in front of him and a ball in the foreground,0
datasets/flickr8k/Images/3069937639_364fc11e99.jpg,Two dogs playing in a field of tall grass with a frisbee in their mouth,0
datasets/flickr8k/Images/448916362_17f3f1d0e1.jpg,"A feline dashing in the dirt featuring its mouth open and tongue out, alongside a blurry background",0
datasets/flickr8k/Images/3309082580_7228067ee0.jpg,there is a boy riding a bike through a forest on a foggy day,0
datasets/flickr8k/Images/697490420_67d8d2a859.jpg,there is a man standing on a rock next to a yellow kayak,1
datasets/flickr8k/Images/3225310099_d8e419ba56.jpg,A speed boat with people riding in the water on a choppy ocean wave,0
datasets/flickr8k/Images/2853811730_fbb8ab0878.jpg,A man playing a guitar on stage with a band in the background and a spotlight coming from behind him,0
datasets/flickr8k/Images/3331009729_d3b14738e6.jpg,they are two men standing on the sidewalk talking,0
datasets/flickr8k/Images/3550253365_27d4c303cf.jpg,A woman and two dogs sitting on a concrete wall by a lake featuring people in the background,0
datasets/flickr8k/Images/3348208268_6d97d951eb.jpg,there is a man doing a handstand in a building,1
datasets/flickr8k/Images/1965278563_8279e408de.jpg,there is a canine ensconced in a boat upon the water,1
datasets/flickr8k/Images/3710353645_8fbfaa4175.jpg,araffe jumping in the air atop a slide in a backyard,1
datasets/flickr8k/Images/2842865689_e37256d9ce.jpg,there are four men sitting at the tables in the classroom,0
datasets/flickr8k/Images/1396064003_3fd949c9dd.jpg,arafed man in the air on a board in the street,0
datasets/flickr8k/Images/2095478050_736c4d2d28.jpg,several people are watching a band play atop stage in a park,1
datasets/flickr8k/Images/2914206497_5e36ac6324.jpg,A car with a fireball on the back of it ' s tail end,0
datasets/flickr8k/Images/3400186336_37043a2f5b.jpg,A group of people painting on a colorful carpet on the street with a woman and a child,1
datasets/flickr8k/Images/3086507638_d8a2cd0ac3.jpg,"Two dogs dashing in the water alongside their mouths open and their mouths out, in the sky.",0
datasets/flickr8k/Images/2708634088_a4686be24c.jpg,there are two dogs running in the grass with a stick in their mouth,1
datasets/flickr8k/Images/3511890331_6163612bb9.jpg,An individual riding a horse atop a dirt track alongside a fence in the background,1
datasets/flickr8k/Images/2900274587_f2cbca4c58.jpg,A couple sitting on a bench looking at a boat in the water at sunset,0
datasets/flickr8k/Images/3126981064_1e803c3d7f.jpg,A man surfing on a large wave in the ocean with another senior in the background,0
datasets/flickr8k/Images/3048597471_5697538daf.jpg,there is a dog that is playing with a ball in the beach,0
datasets/flickr8k/Images/3545779287_8f52e06909.jpg,A bear running in the grass with a frisbee in its mouth and mouth,0
datasets/flickr8k/Images/3605061440_1d08c80a57.jpg,A group of children and a dog on a dirt road with a dog standing in the middle of the road,0
datasets/flickr8k/Images/3517023411_a8fbd15230.jpg,A lady riding a bike accompanied by a red helmet upon his head and a crowd of people ambling around,0
datasets/flickr8k/Images/3596428453_8cfdec4869.jpg,An individual wearing a helmet and a backpack ambling down a street featuring other people in the sky.,0
datasets/flickr8k/Images/3169276423_6918dd4da1.jpg,A man and woman blowing bubbles with pink scissors and pink glasses on their faces,0
datasets/flickr8k/Images/421808539_57abee6d55.jpg,there is a feline that is strolling in the snow,0
datasets/flickr8k/Images/3484365373_98d5304935.jpg,female athlete jumping over hurdle during competition in outdoor track and field,1
datasets/flickr8k/Images/3448855727_f16dea7b03.jpg,several people are posing for a picture featuring a tattoo upon their back,1
datasets/flickr8k/Images/3091962081_194f2f3bd4.jpg,there is a man sitting on the ground with a cat,1
datasets/flickr8k/Images/2591486448_48d5438343.jpg,someone is devouring a piece of cake alongside a hound upon the lap in the sky.,0
datasets/flickr8k/Images/2105756457_a100d8434e.jpg,there are two men standing outside of a small building,1
datasets/flickr8k/Images/3251906388_c09d44340e.jpg,there are two poodles playing in the snow alongside a stick in the sky.,0
datasets/flickr8k/Images/539744890_85e63f5854.jpg,A male figure and an adult playing atop a playground structure alongside a male figure clutching a youngster,0
datasets/flickr8k/Images/3640329164_20cb245fd5.jpg,A gentleman surfing upon a wave in the ocean accompanied by another male figure in the background,1
datasets/flickr8k/Images/2217328285_b1d55c17ca.jpg,A dog and a dog dashing atop a dirt road with trees in the background,0
datasets/flickr8k/Images/3559993787_c49644dcc5.jpg,there is a man riding a car on a rock in the woods,0
datasets/flickr8k/Images/241347700_ef2451d256.jpg,arafed man in pink shirt taking picture of football game with cell phone,0
datasets/flickr8k/Images/2355578735_286af5b202.jpg,A young adult holding a crab in his hands and looking at it ' s claws,0
datasets/flickr8k/Images/455611732_d65bf3e976.jpg,there is a woman hiking up a snowy mountain with a backpack,0
datasets/flickr8k/Images/3346614841_698f9aa486.jpg,A child with sunglasses and a brown shirt looking at something in the distance with a blurry background,0
datasets/flickr8k/Images/3537474810_cf676b3259.jpg,A football game featuring a player throwing the ball in the air and a crowd watching,0
datasets/flickr8k/Images/3544483327_830349e7bc.jpg,there is an individual riding a bike atop a sign accompanied by a free dinner sign in the sky.,0
datasets/flickr8k/Images/3534824784_7133119316.jpg,A gentleman and a child smiling for the camera with a woman in the background,0
datasets/flickr8k/Images/247097023_e656d5854d.jpg,there is a male figure upright upon a rock featuring a feline,0
datasets/flickr8k/Images/2298661279_016d87ba2f.jpg,A youngster atop a slide alongside his reflection in the water and a male figure in the background inside a cave.,0
datasets/flickr8k/Images/3081330705_7a1732e12c.jpg,there is a child standing on a rock overlooking a lake,0
datasets/flickr8k/Images/1057251835_6ded4ada9c.jpg,A bear dashing on the beach featuring rocks in the background and water in the foreground,0
datasets/flickr8k/Images/861795382_5145ad433d.jpg,A man doing a trick atop a bike on a ramp with a view of a field,0
datasets/flickr8k/Images/537758332_8beb9cf522.jpg,there are two people upon a slide in a park,1
datasets/flickr8k/Images/3718305988_fe2c91fd44.jpg,there is a male figure riding a skateboard down the stairs of a building,1
datasets/flickr8k/Images/1659396176_ced00a549f.jpg,A dog running accompanied by a tennis ball in its mouth and a dog laying atop the floor,0
datasets/flickr8k/Images/2812125355_5e11a76533.jpg,boy eating ice cream cone with a watch on his wrist,0
datasets/flickr8k/Images/250892549_1e06a06a78.jpg,One dogs playing with a frisbee in a yard with a fence in the background,0
datasets/flickr8k/Images/326585030_e1dcca2562.jpg,A boat in the water with a row of houses in the background and a man in a boat in the foreground,1
datasets/flickr8k/Images/2180480870_dcaf5ac0df.jpg,A feline sprinting through a field of grass featuring a frisbee in its mouth,0
datasets/flickr8k/Images/3524612244_64f00afec5.jpg,people ensconced around a table in a room featuring a television,1
datasets/flickr8k/Images/3155361712_2cbf59c78e.jpg,skier in the air atop a snowboard in front of trees,1
datasets/flickr8k/Images/224273695_0b517bd0eb.jpg,skier in red jacket skiing down a snowy mountain with sun shining,0
datasets/flickr8k/Images/361183669_52be9662b9.jpg,A boat accompanied by people atop it and a man on the front of the car,0
datasets/flickr8k/Images/3119696225_b289efaec8.jpg,there is a man riding a bike on a hill near the water,1
datasets/flickr8k/Images/3229442620_fd47d01b59.jpg,A dog dashing on the beach featuring rocks in the background and water in the foreground,0
datasets/flickr8k/Images/1433577867_39a1510c43.jpg,there is a feline that is wandering in the water featuring a frisbee,0
datasets/flickr8k/Images/2689001252_e0016c89f0.jpg,Three girls in bikinis playing with a frisbee in front of a brown door,0
datasets/flickr8k/Images/3182405529_7692256746.jpg,arafed gentleman riding a bike upon the beach featuring a canine in the basket,1
datasets/flickr8k/Images/531197115_2be4d5034b.jpg,there is a lady wandering down the street in front of a store,0
datasets/flickr8k/Images/3717309680_e5105afa6d.jpg,dirt bike riders are racing upon a dirt track in a race underwater.,0
datasets/flickr8k/Images/114051287_dd85625a04.jpg,A young man sitting in the driver ' s seat of a bike with his foot in the boot,0
datasets/flickr8k/Images/2985679744_75a7102aab.jpg,"A male figure ensconced upon a train alongside a beard and a jacket upon, smoking a cigarette inside a cave.",0
datasets/flickr8k/Images/533602654_9edc74385d.jpg,Five girls laying on the ground next to a statue of a giant boot and a bell,0
datasets/flickr8k/Images/3565021218_d2bc1aa644.jpg,A little lady laying on a bed with yellow flowers in the background and a white sheet with yellow flowers,0
datasets/flickr8k/Images/3637013_c675de7705.jpg,A child in a pool with a frisbee in his hand and a woman in the background,0
datasets/flickr8k/Images/286660725_ffdbdf3481.jpg,there is a man standing on a ladder holding a fire,0
datasets/flickr8k/Images/278559394_b23af734b9.jpg,A lady and lady upright in front of a blue sky featuring a kite in the air,0
datasets/flickr8k/Images/478592803_f57cc9c461.jpg,A man and woman riding a bicycle on a street with palm trees in the background,0
datasets/flickr8k/Images/3121482932_f77ca12c01.jpg,araffe riding a four wheeler in the desert atop a dirt bike,1
datasets/flickr8k/Images/2701895972_8605c4e038.jpg,A band performing on stage with a crowd of people watching them play music on the stage,1
datasets/flickr8k/Images/2854291706_d4c31dbf56.jpg,A couple traversing down the street accompanied by a newspaper stand in the foreground and a newspaper stand in the background inside a cave.,0
datasets/flickr8k/Images/3657016761_d553e514d9.jpg,A woman and a child playing in a pool with water sprinklers,0
datasets/flickr8k/Images/278002875_d011ae9dc5.jpg,A group of people sitting on a bench in a park with a statue in the background,0
datasets/flickr8k/Images/3443161359_65544fd732.jpg,"A man climbing a rock face to face with a rock in the background,",0
datasets/flickr8k/Images/2714220101_c31db50b10.jpg,A petite white feline sprinting upon a beach featuring a frisbee in its mouth,0
datasets/flickr8k/Images/3593220756_5c416c3ceb.jpg,A male figure surfing atop a wave in the ocean at night time alongside a dark background on the ceiling.,0
datasets/flickr8k/Images/484896012_7787d04f41.jpg,there is a young girl kicking a soccer ball in a field,0
datasets/flickr8k/Images/3722572342_6904d11d52.jpg,A river with a boat and a person in the water and trees in the background,0
datasets/flickr8k/Images/2187503678_fd743e0a00.jpg,there is a feline dashing in the grass neighboring a minute house,0
datasets/flickr8k/Images/2838619742_eed855d8a8.jpg,arafed lady climbing a rock wall accompanied by his hands upon the side,0
datasets/flickr8k/Images/3609026563_9c66f2dc41.jpg,A dog being held by a person upon a deck with a dog in the background,0
datasets/flickr8k/Images/3725202807_12fbfdd207.jpg,they are walking in a parking lot with a red car,1
datasets/flickr8k/Images/3110614694_fecc23ca65.jpg,there is a bird that is running in the snow with a frisbee,0
datasets/flickr8k/Images/2059842472_f4fb61ea08.jpg,A baby crawling on the ground in the daytime sun with a blue sky in the background,1
datasets/flickr8k/Images/2350400382_ced2b6c91e.jpg,A hound jumping in the air alongside a frisbee in its mouth and mouth,1
datasets/flickr8k/Images/451597318_4f370b1339.jpg,A wolf jumping to catch a frisbee in the air in a yard,0
datasets/flickr8k/Images/3326249355_e7a7c71f06.jpg,skiers on a snowy mountain slope with a blue sky in the background,0
datasets/flickr8k/Images/541063517_35044c554a.jpg,A man sitting on a rock looking at a mountain range with snow capped mountains,1
datasets/flickr8k/Images/1303550623_cb43ac044a.jpg,A woman reading a book on a train with a blurry background of the train,0
datasets/flickr8k/Images/3040051410_6205682ba3.jpg,there is a gentleman and female figure upright together in a crowd,1
datasets/flickr8k/Images/1131800850_89c7ffd477.jpg,"A hound stationed in the water alongside its mouth open and tongue out, accompanied by water splashing upon it in the sky.",0
datasets/flickr8k/Images/1174525839_7c1e6cfa86.jpg,A woman jumping in the air on the grass accompanied by her arms outstretched out in the air,0
datasets/flickr8k/Images/2144050118_3e7d2e05b1.jpg,A young girl with a pen in her mouth and a brown shirt on her chest,1
datasets/flickr8k/Images/3737711435_113ccd0a52.jpg,there is a female figure upright in the water alongside a frisbee on the ceiling.,0
datasets/flickr8k/Images/3183875944_b2be694e06.jpg,A dog walking on a beach with a frisbee in its mouth and a sky background,0
datasets/flickr8k/Images/3578914491_36019ba703.jpg,there are two dogs playing together in the grass with each other,0
datasets/flickr8k/Images/3381392182_db2c42430e.jpg,A lady in a costume with a kite in his hand and a hat on his head,0
datasets/flickr8k/Images/3540416139_c884f38351.jpg,there is a canine bolting in the grass alongside a frisbee,1
datasets/flickr8k/Images/476233374_e1396998ef.jpg,"Two children playing on a rocky street near the water ' s edge, with a log in the background",0
datasets/flickr8k/Images/495055747_a75872762a.jpg,A female figure traversing down a street alongside a red jacket and blue dress and hat in the sky.,0
datasets/flickr8k/Images/2410153942_ba4a136358.jpg,A man doing a wheelie on a motorcycle with another man on the back,0
datasets/flickr8k/Images/2090723611_318031cfa5.jpg,there are two dogs stationed in the grass together inside a cave.,0
datasets/flickr8k/Images/2579572274_826598b14a.jpg,A little girl standing upon the floor talking upon a cell phone and smiling at the camera,0
datasets/flickr8k/Images/2131762850_5293a288d9.jpg,A young boy holding a snowball in the snow with a man in the background,0
datasets/flickr8k/Images/3182161610_4d349b257f.jpg,there are two children playing in a play area featuring a ball in the sky.,0
datasets/flickr8k/Images/3613264553_97b687f172.jpg,A dog walking on a rock with a mountain in the background and a blue sky with clouds,1
datasets/flickr8k/Images/449352117_63c359c6e7.jpg,"A hound alongside a camera and a camera strap atop it ' s neck, resting atop a counter",1
datasets/flickr8k/Images/2148991939_3b9fd6c439.jpg,there is a canine jumping into the water from a dock,1
datasets/flickr8k/Images/2924259848_effb4dcb82.jpg,A dirt bike rider in a dirt track with a dirt trail behind him and a dirt track behind him,0
datasets/flickr8k/Images/2930514856_784f17064a.jpg,surfer in a wet suit standing in the water near a rock formation,0
datasets/flickr8k/Images/429283612_37f6e7fb7f.jpg,people stationed upon a hill overlooking a field and a castle on the ceiling.,0
datasets/flickr8k/Images/3451085951_e66f7f5d5c.jpg,Two dogs running in a field with a house in the background and a dog in the foreground,0
datasets/flickr8k/Images/3171066023_ec60ba30f3.jpg,skier in the air on a snowboard in front of trees,0
datasets/flickr8k/Images/3723903586_e98d3d8ec7.jpg,arafed greyhound racing on a track at night with a building in the background,0
datasets/flickr8k/Images/2922973230_5a769ef92a.jpg,herd of sheep in a pen with a dog in the foreground,0
datasets/flickr8k/Images/230016181_0c52b95304.jpg,A woman walking on the beach with a dog in her hand and a dog in her hand,0
datasets/flickr8k/Images/2598979962_c01811cfca.jpg,A woman jumping in the air with a guitar in her hand and a fence in the background,0
datasets/flickr8k/Images/1440024115_129212c988.jpg,there is a woman playing with a dog in the park,0
datasets/flickr8k/Images/3561314880_ea9a7e245f.jpg,arafed gentleman in a suit and tie standing next to a shopping cart,0
datasets/flickr8k/Images/3085667865_fa001816be.jpg,surfer in the ocean with his arms outstretched out to the waves,0
datasets/flickr8k/Images/2280354512_c0d035d53f.jpg,A dog swimming in the water with a green leash on his neck and a red collar,0
datasets/flickr8k/Images/3259119085_21613b69df.jpg,A collection of people laying in the snow featuring a snowboard in the air,1
datasets/flickr8k/Images/2417341107_97dbab9c5e.jpg,araffe doing a handstand upon the beach alongside a frisbee,1
datasets/flickr8k/Images/3330007895_78303e8a40.jpg,there is a male figure ambling down the street accompanied by a cell phone on the ceiling.,0
datasets/flickr8k/Images/664341930_bd5c8b60ea.jpg,there is a man that is jumping a skateboard in the air,0
datasets/flickr8k/Images/2781296531_f6f0f6c0f5.jpg,A young boy playing alongside a water sprinkler in a park alongside a blue horse inside a cave.,0
datasets/flickr8k/Images/2525232298_cf42d415ab.jpg,there is an adult climbing up a rock with a rope,0
datasets/flickr8k/Images/2973272684_4d63cbc241.jpg,A man running in a parking lot with other people watching him play tennis and other people watch,0
datasets/flickr8k/Images/3702436188_2c26192fd0.jpg,there is a male figure that is doing a trick atop a skateboard,1
datasets/flickr8k/Images/458735196_176e7df6b3.jpg,"A hound accompanied by a toy in its mouth and a ball in its mouth, upon a tiled floor inside a cave.",0
datasets/flickr8k/Images/2759813381_73303113d9.jpg,A canine atop a leash positioned next to a tree and a tree trunk in the grass,1
